Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,RADYASYON,Bulutluluk_Miktari_8_Okta
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,6.0,390.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,7.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,8.0,760.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,9.0,860.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,10.0,860.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,11.0,870.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,12.0,830.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,13.0,700.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,14.0,540.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,15.0,300.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,16.0,90.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,17.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,1.0,18.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,4.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,5.0,180.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,6.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,7.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,8.0,740.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,9.0,850.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,10.0,860.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,11.0,860.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,12.0,810.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,13.0,680.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,14.0,500.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,15.0,270.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,16.0,80.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,17.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,2.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,4.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,5.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,6.0,360.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,7.0,540.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,8.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,9.0,800.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,10.0,810.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,11.0,830.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,12.0,780.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,13.0,650.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,14.0,470.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,15.0,200.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,16.0,70.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,17.0,20.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,3.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,4.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,5.0,170.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,6.0,360.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,7.0,540.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,8.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,9.0,800.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,10.0,810.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,11.0,830.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,12.0,780.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,13.0,650.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,14.0,470.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,15.0,200.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,16.0,70.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,4.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,4.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,5.0,180.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,6.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,7.0,590.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,8.0,640.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,9.0,930.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,10.0,810.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,11.0,860.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,12.0,800.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,13.0,670.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,14.0,490.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,15.0,250.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,16.0,80.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,5.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,4.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,5.0,180.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,6.0,390.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,7.0,580.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,8.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,9.0,840.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,10.0,840.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,11.0,850.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,12.0,810.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,13.0,670.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,14.0,490.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,15.0,250.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,16.0,70.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,17.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,6.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,2.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,3.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,4.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,5.0,160.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,6.0,360.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,7.0,550.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,8.0,720.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,9.0,820.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,10.0,820.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,11.0,830.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,12.0,770.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,13.0,640.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,14.0,470.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,15.0,240.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,16.0,70.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,17.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,7.0,18.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,3.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,4.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,5.0,160.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,6.0,350.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,7.0,550.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,8.0,710.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,9.0,760.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,10.0,810.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,11.0,840.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,12.0,770.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,13.0,640.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,14.0,460.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,15.0,230.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,16.0,70.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,17.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,8.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,3.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,4.0,40.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,5.0,160.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,6.0,360.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,7.0,550.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,8.0,700.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,9.0,800.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,10.0,790.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,11.0,820.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,12.0,760.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,13.0,630.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,14.0,450.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,15.0,220.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,16.0,60.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,17.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,9.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,4.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,5.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,6.0,360.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,7.0,550.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,8.0,720.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,9.0,820.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,10.0,820.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,11.0,830.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,12.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,13.0,640.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,14.0,450.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,15.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,16.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,10.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,4.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,5.0,150.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,6.0,350.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,7.0,540.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,8.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,9.0,800.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,10.0,810.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,11.0,810.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,12.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,13.0,630.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,14.0,440.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,15.0,210.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,16.0,60.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,11.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,4.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,5.0,140.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,6.0,320.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,7.0,500.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,8.0,550.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,9.0,680.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,10.0,690.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,11.0,750.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,12.0,710.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,13.0,580.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,14.0,390.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,15.0,190.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,16.0,50.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,17.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,12.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,4.0,30.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,5.0,140.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,6.0,320.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,7.0,510.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,8.0,650.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,9.0,760.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,10.0,780.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,11.0,780.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,12.0,710.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,13.0,580.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,14.0,390.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,15.0,190.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,16.0,50.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,17.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,13.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,2.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,3.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,4.0,30.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,5.0,140.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,6.0,330.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,7.0,500.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,8.0,630.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,9.0,770.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,10.0,770.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,11.0,800.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,12.0,730.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,13.0,590.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,14.0,400.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,15.0,190.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,16.0,50.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,17.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,14.0,18.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,4.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,5.0,150.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,6.0,310.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,7.0,490.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,8.0,630.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,9.0,740.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,10.0,750.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,11.0,770.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,12.0,690.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,13.0,560.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,14.0,380.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,15.0,180.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,15.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,6.0,130.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,7.0,280.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,8.0,410.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,9.0,510.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,10.0,520.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,11.0,490.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,12.0,420.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,13.0,300.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,14.0,130.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,15.0,20.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,16.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,16.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,2.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,3.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,4.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,5.0,20.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,6.0,130.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,7.0,280.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,8.0,410.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,9.0,500.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,10.0,520.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,11.0,480.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,12.0,420.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,13.0,290.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,14.0,120.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,15.0,20.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,16.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,17.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,17.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,2.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,3.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,4.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,5.0,30.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,6.0,120.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,7.0,280.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,8.0,380.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,9.0,410.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,10.0,460.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,11.0,330.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,12.0,160.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,13.0,70.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,14.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,15.0,20.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,16.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,17.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,18.0,18.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,2.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,3.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,4.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,5.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,6.0,20.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,7.0,30.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,8.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,9.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,10.0,40.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,11.0,40.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,12.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,13.0,30.0,7.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,14.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,15.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,16.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,17.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,19.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,4.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,5.0,20.0,1.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,6.0,130.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,7.0,310.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,8.0,420.0,5.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,9.0,510.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,10.0,530.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,11.0,490.0,4.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,12.0,440.0,3.0
17220.0,İZMİR BÖLGE,2020.0,10.0,20.0,13.0,300.0,3.0
